-8970,-9034,-9030,-8972,-8828,-8992,9072,9056,8868,-3630,-8932,-9036,8888,8896,-8940,8868,-8944,-9032,-9134,-9176,-9106,8866,-9012,9036,8984,8984,-8864,-8928,8922,9004,-9012,8654,-9116,9042,-8938,8864,-8976,-1648,-8946,9066,-1260,9050,8680,-8864,9154,-9058,-8948,9144,-8834,8706,9090,8952,8670,1426,8936,-8802,-8800,9058,8844,-8906,9022,-9036,8974,8938,9098,9046,-9014,9164,8780,9024,8848,-8970,-9036,-5510,9040,-9056,9098,-8858,9000,-8908,-9000,8970,8924,-4148,-8794,-8922,9090,840,-8920,-8996,-166,9028,8820,8878,8772,5812,-8920,-9148,9050,8874
-8502,-7896,-8336,8354,-8582,-8720,8204,8036,8670,8036,-7976,-8628,-1928,8426,8476,8386,-8392,8616,8340,8484,-8602,-8456,-8430,-7838,8368,-8484,-162,-8534,-8078,-8460,-8406,-8128,8408,8426,8474,-8684,-8412,-8428,8654,-8410,-8234,8380,8640,-8474,8374,-8266,8144,8302,8186,8622,8590,-8374,-8454,8124,-8576,1052,8372,8486,8096,8576,2912,8340,8382,8080,8456,8384,8404,-8322,8570,8368,-8150,-8322,8446,8114,8692,8436,8696,-8810,8646,8488,-8408,8428,8488,8276,8528,-8618,8456,-8622,8570,8524,8422,-8236,8608,8490,-8324,8230,8640,-8418,8614,8170
-3944,-4636,-4504,7334,7162,-7052,7452,-6364,-2134,7392,-7306,7494,-7466,-7416,-5254,-6932,-7116,6598,7506,6270,4024,-6068,-6124,6288,-3656,-7062,-6672,6584,6326,-7380,-7314,-7634,-8004,-5854,6840,-6932,6742,7396,-7342,-7304,-7288,-7720,6688,-7588,-7952,-7226,6762,7848,-7122,-7188,-6686,7578,-6730,-7578,-6708,7392,1652,-7384,-7396,90,7996,6448,-6862,-7668,-6182,-6860,7350,7458,-2652,7334,-4852,-5840,5862,-7456,-6342,-6696,7056,6738,7368,4886,-3112,7412,6798,7648,7368,-6352,7930,-6890,-5234,6650,6998,5272,6124,7774,-7050,7080,-7468,6758,-7162,-7428
1736,3158,1040,-540,-2498,-404,-2654,-820,-1154,2476,-2340,-326,-926,1556,-2584,1450,-2612,1466,5420,554,-4516,-316,-2700,-1440,1140,512,224,362,-1172,1172,2352,548,-684,-1262,1758,-1994,-1336,-512,-48,-528,2340,496,192,3394,778,-172,-2964,490,1772,350,1214,-2460,-3024,-1950,-2188,-156,1656,1952,656,768,4098,-2930,-248,-3042,-14,212,-842,-2046,2060,-1894,3358,-4018,1636,2950,810,2190,-684,-94,710,126,-524,-2468,-2582,2512,-2814,842,454,-520,2418,196,-1342,-1092,3150,2792,-2862,2998,-3598,2170,-2290,-1614
-126,302,-36,784,-760,1248,780,-608,-226,660,1214,2076,-1408,1420,-848,1980,-2124,1212,292,890,550,-104,196,-766,78,-1428,-1228,834,-104,-448,204,-830,496,-406,490,-2014,44,1120,-918,-1794,554,1298,1228,-898,-264,-956,-200,-306,-370,612,710,1130,-680,672,1522,-324,-1396,196,-886,-302,-706,578,-38,402,-46,-804,-3200,-70,988,676,898,-412,-66,974,226,-262,-1210,1656,-1250,34,-1264,720,-972,-582,-694,816,-550,-378,1884,1096,-1012,-1326,124,-76,892,404,-118,-472,-650,1478
-888,-1124,-144,-332,66,-368,56,178,536,1038,556,516,-824,724,230,1040,-1702,-1008,696,524,-352,-662,-500,698,434,1552,444,56,784,726,-1394,1222,-942,1078,1436,1376,1228,-1084,-628,-222,70,-748,-842,392,-1070,-364,336,44,122,170,-20,976,-1204,656,-64,-266,-818,564,-200,308,464,236,330,-214,248,-1026,328,538,-752,-72,-34,396,-834,326,264,-1114,-1100,-522,460,-916,134,260,52,542,-396,-264,-236,8,-1408,-640,-378,298,76,-1064,810,306,-752,1716,834,-38
-558,-612,-216,-88,-170,742,-116,140,676,-520,-810,-68,104,-172,1164,-1418,466,426,-116,-116,624,-468,-750,266,910,-364,184,-1320,-702,-430,-1112,720,-1292,-140,306,30,-442,574,-2,296,-36,-96,-118,-180,-118,-988,-350,200,794,460,14,-298,-542,456,692,18,-518,-866,-184,690,-112,-264,734,-1192,-1224,-380,1160,-504,-88,20,-210,-682,70,826,-150,396,-1084,326,198,-908,-314,-96,628,586,648,-188,358,-80,-32,646,-158,132,-774,480,-290,42,-1036,-710,756,368
-326,-418,-214,-296,400,286,-562,292,-178,238,-260,532,-790,368,38,-240,580,666,-498,58,-92,348,158,-566,-30,-378,-284,-262,-358,-274,-594,236,-534,-338,144,-300,-42,508,204,-38,422,-606,140,320,324,-970,48,262,-2,-850,286,-866,-106,-14,-596,60,-182,698,-68,-292,-94,-134,60,-482,692,334,558,52,-304,410,-932,-288,-420,112,-180,-722,348,400,384,-426,-392,-78,292,460,156,324,-246,246,-130,-330,-800,580,1046,430,-118,-646,-134,108,146,92
200,40,720,-66,704,84,-306,102,-36,-698,666,560,270,484,238,28,254,670,-194,-386,58,-246,330,-32,-290,-300,-1066,-386,-536,22,-108,-332,-196,-74,174,-622,576,-648,288,-270,76,148,-118,224,-870,260,60,-228,-196,344,-590,836,-470,-86,-66,-580,510,-356,-630,-246,-740,-276,210,-564,82,-96,328,-202,200,494,-786,-62,62,-210,-142,-538,36,198,-184,432,262,340,18,-586,552,-434,170,-322,46,334,-496,-238,-198,-16,-246,390,282,-552,478,-242
-112,332,292,-240,74,478,-136,-18,102,498,508,-442,-46,744,356,-66,528,-262,-174,330,244,42,-6,314,482,-244,-578,-2,116,60,-170,48,-62,-452,-374,-298,-580,322,266,500,-310,676,570,14,56,560,100,124,-620,804,226,-222,76,-230,-350,46,-186,52,-342,270,-884,86,526,378,420,84,-612,-132,22,220,-144,-234,514,-246,376,30,328,-16,416,442,-546,-390,-238,2,-14,232,-598,-38,530,-240,-528,-20,-202,-292,488,-252,102,18,310,-472
-290,210,-216,-410,-432,-496,-66,-276,72,296,214,522,356,312,100,232,-472,-138,4,-500,-336,84,-20,-86,70,948,56,-538,384,70,376,120,238,400,140,-26,106,94,356,596,-662,-296,-418,376,-790,86,-70,122,150,-456,-124,-466,342,-4,-240,398,-310,-338,306,542,-150,-166,-96,160,-348,-36,-582,26,-54,2,-182,354,286,-80,-80,214,-300,-212,-50,4,564,-328,498,98,-214,-58,26,240,326,-474,322,88,-1244,-396,-128,-218,268,-354,-360,-136
522,-38,352,234,-304,-26,-180,302,-418,-120,-146,-180,212,594,486,24,-32,-122,68,-10,666,72,14,-482,-286,424,246,34,234,126,474,296,318,-186,-456,-88,-124,200,418,14,264,-132,226,48,-58,-128,-498,-14,-20,-164,-480,-126,-200,80,-224,354,-108,112,232,226,158,-134,342,-238,-244,58,118,206,-2,-102,-72,-6,-340,-258,-386,208,266,-432,240,70,-100,-338,54,-144,-438,-272,-460,-196,38,144,122,-212,-76,26,254,-432,276,-40,-532,-292
-672,10,-6,-976,146,14,602,28,44,80,-110,-210,-88,-196,-382,-222,372,-474,376,178,34,-150,22,-124,-40,206,474,66,412,-242,340,126,118,-270,178,52,146,58,242,458,304,288,632,-16,-64,68,444,444,540,98,236,-220,56,-84,28,94,8,166,138,-412,174,-34,-514,-142,444,-324,-302,-54,-58,190,108,-188,-56,384,-88,292,500,-448,-316,150,236,532,-64,-4,380,-140,-472,346,348,-690,-340,250,164,46,60,4,36,244,-258,166
-262,-150,516,-754,2,-308,-28,-72,66,74,-150,-326,242,570,-90,16,52,242,34,140,-186,-148,-536,-264,-66,-82,382,34,26,260,318,182,-58,162,364,304,172,-184,40,188,-100,438,-120,100,360,64,172,98,204,138,200,244,-438,-36,332,-204,-226,-210,-168,-598,-4,-14,66,-392,372,216,296,16,-290,372,-382,-254,-138,238,156,-262,248,246,138,188,-194,364,46,-104,-130,198,110,126,-414,10,304,-346,-14,364,-596,-22,-256,-32,-278,-42
-224,180,82,-232,-572,52,146,-226,70,-252,644,282,-376,-132,40,210,128,-226,-348,354,-268,-282,356,-294,288,342,-664,-270,-384,126,30,-96,218,120,-142,-32,-266,-116,-36,-262,26,110,250,-188,-426,-52,-424,128,-582,48,144,206,894,400,450,-328,-240,-180,-118,-250,70,378,-18,-372,-214,-114,286,32,234,60,-204,-434,-114,-56,-92,434,-210,316,-222,-116,42,-172,-184,-186,216,108,290,-232,-194,-102,26,-164,-414,-234,256,-178,-532,-94,-362,-266
-216,70,-270,6,128,104,116,-134,302,166,-88,94,-96,-246,368,370,-224,-596,140,-138,204,-234,-82,4,242,-230,-470,516,-4,-322,-88,-300,-36,182,56,328,-366,26,88,42,2,-148,-286,40,-228,-24,-10,110,16,242,-332,-314,178,-220,-404,32,-10,-156,-48,-130,-60,390,470,-440,-12,-264,-262,-162,-104,152,132,204,112,-280,-414,1000,30,-70,-260,-348,-138,-170,-236,136,-72,-18,398,-192,-56,108,342,32,-140,240,36,-32,-280,178,244,292
-110,-12,-190,-160,-86,-344,-266,220,-352,-194,-412,24,-188,-116,248,-58,-258,356,-90,110,234,-348,-148,-218,-30,64,-124,-218,-70,292,-120,-68,-4,54,266,118,104,-4,82,262,218,60,74,18,470,446,-202,66,-170,-248,98,58,322,0,-20,318,-134,-96,126,-24,-224,-42,232,-4,-74,-22,282,170,-122,182,42,54,276,172,304,34,-160,-174,-508,292,-8,-364,-12,-162,190,-204,508,-64,-144,96,216,-236,-234,-22,-250,-40,-176,38,-60,68
42,-360,224,-396,4,-94,32,360,-90,576,86,-418,50,-160,200,-32,112,42,134,52,-20,312,90,-560,114,-22,-130,326,204,52,-48,62,296,-396,88,-152,-36,86,376,376,176,68,-2,430,4,-180,274,-12,-262,388,-236,262,22,-102,410,-68,130,-108,-220,-46,90,508,-166,332,200,-6,218,-142,-26,86,-278,-58,-46,362,102,-42,410,228,-404,-562,136,-272,94,214,-190,-52,-222,-360,-206,-16,-156,16,156,276,-376,-56,-246,-104,102,162
-132,70,38,-380,-94,-114,-380,-224,-164,-114,-214,-120,-58,-566,426,-222,56,380,-178,-130,142,-244,28,354,182,-30,228,114,86,52,-220,54,14,-26,-44,-202,292,-40,-132,-358,-184,158,252,38,144,-224,108,140,-184,52,-402,-374,348,54,-24,-164,128,-198,-206,40,-310,-148,-188,24,508,262,-60,-224,-138,-54,-8,-62,-22,-106,-324,94,-366,-154,6,-360,-450,-256,-26,10,292,24,118,202,-26,18,2,4,-318,-366,206,202,18,-50,-118,-196
222,-460,-224,16,332,108,-90,14,-82,-312,378,-176,-292,40,340,-46,-372,32,28,-52,280,14,204,-256,110,-28,-78,-196,-10,40,166,462,-302,420,-162,-84,-2,132,132,-84,226,104,146,30,-64,282,26,-208,34,280,240,-196,-280,120,294,-4,-332,-190,-488,336,-90,40,-22,6,-26,448,54,-274,-116,-194,-54,352,-334,146,244,60,286,-64,314,-162,-22,156,12,112,22,-208,368,86,264,-170,20,-126,-20,304,368,102,-308,344,430,310
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
