80,90,-96,80,94,96,84,-54,-68,98,-24,28,48,70,46,-86,-88,-80,74,-90,70,-24,-94,90,-92,-84,66,86,86,-92,54,-22,44,-96,-62,70,-78,-36,-96,-70,-96,82,8,44,90,-78,-96,92,100,98,-14,-10,-72,90,-100,-56,-92,-62,64,-52,0,-88,96,-96,-90,-88,84,100,78,-30,-76,-38,-12,70,80,-14,82,46,-72,38,80,98,-90,78,90,94,100,-96,-16,-46,96,-92,-80,-88,96,0,86,-94,-84,94
-98,92,12,94,60,72,-100,-22,-14,-4,-96,4,-18,-94,88,84,98,-82,-86,70,96,98,66,-16,-62,12,44,96,96,96,-98,26,-82,-94,-86,4,44,32,52,46,74,18,12,92,-48,-92,-14,-90,20,-88,92,-36,-96,-20,80,94,94,-34,-78,82,-76,-86,-78,-66,50,32,-56,52,98,-92,82,60,-34,-16,24,-90,-46,-88,-54,98,80,62,-48,18,94,-34,60,-88,68,100,-96,66,-64,94,-64,-6,80,-92,-92,100
92,54,66,20,-94,-64,80,-10,-30,20,56,94,94,-88,96,94,74,-98,-54,6,-56,-70,-68,60,100,90,98,-74,-74,94,-90,-80,-16,-88,-28,92,24,-50,-96,-88,94,82,80,-94,26,28,90,-96,92,-8,40,16,-12,0,-96,-30,18,-48,90,-80,96,-100,32,96,14,68,10,98,28,54,-88,-94,-40,-98,-30,98,84,-48,-52,42,34,-86,-16,92,-88,-94,50,94,30,88,48,-16,96,-100,42,56,-14,-90,-88,-64
-52,-16,-84,88,-8,32,-30,-94,4,-100,-80,-42,-84,46,18,-90,-96,96,94,80,100,-98,20,94,68,-98,92,-10,-10,-66,58,98,-24,100,-38,84,94,16,-2,-96,68,-98,8,6,-90,-12,-92,96,-92,-88,88,96,-98,48,8,16,-92,-86,-88,-46,-28,-80,22,98,64,-100,96,92,100,-44,-90,100,-42,60,26,92,94,8,-86,-48,44,-88,-38,78,-98,-90,-4,-74,-92,-94,90,-36,-90,-90,4,-6,96,-94,-72,-96
-90,94,-96,-88,-100,-90,-4,50,-94,-22,-88,86,-94,-96,-82,-86,82,-98,-96,-92,46,88,96,-6,2,92,98,-76,-76,-94,100,54,96,96,92,42,-94,-18,-12,-88,66,-12,-26,66,-38,-100,-100,92,92,-48,100,18,48,98,94,60,86,-90,18,-78,100,96,-90,96,-96,94,12,96,88,-98,80,98,88,-84,-6,-98,90,-6,-84,98,-90,90,-92,-96,92,26,100,-88,16,-16,96,-94,96,-64,72,12,76,94,86,-96
-96,-90,100,94,-70,90,98,84,-90,-98,-6,64,-22,-32,94,92,94,86,18,-84,78,98,94,96,-96,96,94,92,92,-96,90,-10,-90,-94,-96,-98,-100,-94,4,58,-96,12,24,-90,-100,-96,78,-88,-60,-88,-42,-86,-98,98,90,44,-98,-100,-86,-8,-96,92,48,-72,-80,90,-96,-98,4,98,88,-86,-94,12,98,-96,-80,-100,-88,84,-72,92,-94,98,-78,82,-92,-96,12,78,18,94,-94,92,-98,92,-94,96,92,86
72,-90,-96,88,-92,94,94,-90,64,92,88,86,82,96,78,-78,-90,-92,4,-76,86,92,-84,-94,-56,86,94,96,96,-80,-94,94,80,98,94,92,90,-86,90,-94,-70,-94,-94,86,94,96,-90,-90,86,-98,82,94,96,-80,-90,-28,80,-94,-82,94,92,-96,-68,84,-94,92,-92,100,-92,-52,96,-96,-94,-96,-94,100,90,-80,-92,98,88,-94,-34,20,98,-92,64,-96,86,90,94,-94,-94,-92,100,-94,96,-92,-92,-80
-86,90,96,-88,44,-96,-96,90,98,-96,-96,88,-94,86,90,-54,-88,70,-88,96,92,-98,96,-94,-96,-90,-78,60,60,94,92,-96,92,88,96,-94,92,-96,-92,-62,-96,88,-84,28,84,76,88,-48,90,-96,-96,-92,-98,100,96,76,80,-96,84,0,82,68,-88,80,-90,-74,100,-98,-66,-92,-90,88,76,88,98,100,86,84,92,-96,-82,78,-96,-94,-88,-70,88,-100,-100,94,96,-86,96,98,-82,-92,86,88,-86,-94
-96,94,94,-100,-90,-80,78,98,-84,94,-82,72,56,94,98,76,-44,92,-98,-92,-96,-88,-92,-92,-96,86,-42,92,92,-92,-98,98,80,86,60,-98,-80,90,98,94,96,70,-92,-92,90,-46,94,-84,92,68,-98,98,-74,-90,-96,-96,90,-88,72,-94,42,94,88,-80,-88,100,76,-88,90,90,92,94,94,98,-88,-76,68,-92,-98,92,-94,-98,-48,92,-62,96,-82,-86,90,96,-88,58,14,54,-90,-88,-90,82,-78,94
82,-78,-86,-44,-90,100,96,-88,86,92,-98,-100,80,56,86,-96,48,-80,86,-92,-92,-70,-70,-92,-96,-94,84,84,84,-92,-88,-96,88,-94,-90,76,-84,96,-88,-88,-90,84,-92,92,-94,82,-92,-92,90,-86,-96,-66,-80,96,92,62,-66,88,86,-96,-78,94,-58,-76,-90,96,-90,100,90,-94,-92,-94,92,86,98,78,-90,-96,-90,-88,-98,74,-94,-86,82,96,-90,-20,60,88,-96,98,-84,88,-96,98,84,84,-94,88
